Año,Mes,País destino,Codigo Iso 3166,Femenino,Masculino,Indefinido,Total,Latitud - Longitud
2019,Septiembre,Kuwait,414,1,0,,1,"(10.445761,-75.516429)"
2019,Septiembre,Kuwait,414,0,1,,1,"(3.541112,-76.384584)"
2019,Septiembre,Kuwait,414,0,3,,3,"(4.697144,-74.140516)"
2019,Septiembre,República Democrática Popular  Lao,418,1,0,,1,"(4.697144,-74.140516)"
2019,Septiembre,Letonia,428,1,0,,1,"(4.697144,-74.140516)"
2019,Septiembre,Lituania,440,0,1,,1,"(4.697144,-74.140516)"
2019,Septiembre,Líbano,422,3,3,,6,"(10.886611,-74.776708)"
2019,Septiembre,Líbano,422,15,12,,27,"(4.697144,-74.140516)"
2019,Septiembre,Liberia,430,0,1,,1,"(4.815061,-75.736532)"
2019,Septiembre,Liberia,430,1,0,,1,"(6.171601,-75.427454)"
2019,Septiembre,Luxemburgo,442,4,0,,4,"(10.445761,-75.516429)"
2019,Septiembre,Luxemburgo,442,1,2,,3,"(10.886611,-74.776708)"
2019,Septiembre,Luxemburgo,442,17,13,,30,"(4.697144,-74.140516)"
2019,Septiembre,Luxemburgo,442,3,0,,3,"(6.171601,-75.427454)"
2019,Septiembre,Macao,446,2,0,,2,"(4.697144,-74.140516)"
2019,Septiembre,Madagascar,450,1,0,,1,"(4.697144,-74.140516)"
2019,Septiembre,Malasia,458,0,9,,9,"(3.541112,-76.384584)"
2019,Septiembre,Malasia,458,0,8,,8,"(4.697144,-74.140516)"
2019,Septiembre,Malawi,454,0,1,,1,"(6.171601,-75.427454)"
2019,Septiembre,Malí,466,0,1,,1,"(4.697144,-74.140516)"
2019,Septiembre,Malta,470,3,1,,4,"(3.541112,-76.384584)"
2019,Septiembre,Malta,470,34,26,,60,"(4.697144,-74.140516)"
2019,Septiembre,Malta,470,4,4,,8,"(6.171601,-75.427454)"
2019,Septiembre,Marruecos,504,27,6,,33,"(4.697144,-74.140516)"
2019,Septiembre,Marruecos,504,3,4,,7,"(6.171601,-75.427454)"
2019,Septiembre,Islas Marshall,584,0,1,,1,"(4.697144,-74.140516)"
2019,Septiembre,Martinica/Departamento de Ultramar Francés,99999,0,1,,1,"(4.697144,-74.140516)"
2019,Septiembre,Martinica/Departamento de Ultramar Francés,99999,1,0,,1,"(6.171601,-75.427454)"
2019,Septiembre,México,484,0,1,,1,"(1.813928,-78.763924)"
2019,Septiembre,México,484,84,55,,139,"(10.445761,-75.516429)"
2019,Septiembre,México,484,74,62,,136,"(10.886611,-74.776708)"
2019,Septiembre,México,484,632,498,,1130,"(3.541112,-76.384584)"
2019,Septiembre,México,484,15851,14294,,30145,"(4.697144,-74.140516)"
2019,Septiembre,México,484,211,163,,374,"(4.815061,-75.736532)"
2019,Septiembre,México,484,5006,3775,,8781,"(6.171601,-75.427454)"
2019,Septiembre,México,484,100,89,,189,"(7.128456,-73.183637)"
2019,Septiembre,Mónaco,492,1,1,,2,"(4.697144,-74.140516)"
2019,Septiembre,Mongolia,496,0,1,,1,"(10.886611,-74.776708)"
2019,Septiembre,Mongolia,496,0,1,,1,"(4.697144,-74.140516)"
2019,Septiembre,Mozambique,508,0,1,,1,"(4.697144,-74.140516)"
2019,Septiembre,Myanmar,104,1,0,,1,"(4.697144,-74.140516)"
2019,Septiembre,Nepal,524,1,1,,2,"(4.697144,-74.140516)"
2019,Septiembre,Nicaragua,558,0,1,,1,"(10.445761,-75.516429)"
2019,Septiembre,Nicaragua,558,1,4,,5,"(10.886611,-74.776708)"
2019,Septiembre,Nicaragua,558,1,2,,3,"(12.586067,-81.702563)"
2019,Septiembre,Nicaragua,558,10,23,,33,"(3.541112,-76.384584)"
2019,Septiembre,Nicaragua,558,33,57,,90,"(4.697144,-74.140516)"
2019,Septiembre,Nicaragua,558,0,6,,6,"(4.815061,-75.736532)"
2019,Septiembre,Nicaragua,558,14,38,,52,"(6.171601,-75.427454)"
2019,Septiembre,Nicaragua,558,0,2,,2,"(7.128456,-73.183637)"
2019,Septiembre,Nigeria,566,1,1,,2,"(10.445761,-75.516429)"
2019,Septiembre,Nigeria,566,0,1,,1,"(3.541112,-76.384584)"
2019,Septiembre,Nigeria,566,0,3,,3,"(4.697144,-74.140516)"
2019,Septiembre,Níger,562,1,0,,1,"(4.697144,-74.140516)"
2019,Septiembre,Noruega,578,0,3,,3,"(10.445761,-75.516429)"
2019,Septiembre,Noruega,578,1,3,,4,"(3.541112,-76.384584)"
2019,Septiembre,Noruega,578,27,27,,54,"(4.697144,-74.140516)"
2019,Septiembre,Noruega,578,1,2,,3,"(6.171601,-75.427454)"
2019,Septiembre,Nueva Zelanda,554,35,25,,60,"(4.697144,-74.140516)"
2019,Septiembre,Nueva Zelanda,554,0,2,,2,"(6.171601,-75.427454)"
2019,Septiembre,Omán,512,0,1,,1,"(3.541112,-76.384584)"
2019,Septiembre,Omán,512,3,3,,6,"(4.697144,-74.140516)"
2019,Septiembre,Omán,512,1,1,,2,"(6.171601,-75.427454)"
2019,Septiembre,Papúa Nueva Guinea,598,0,1,,1,"(4.697144,-74.140516)"
2019,Septiembre,Pakistán,586,0,1,,1,"(4.697144,-74.140516)"
2019,Septiembre,Panamá,591,56,98,,154,"(10.408582,-75.538003)"
2019,Septiembre,Panamá,591,1150,959,,2109,"(10.445761,-75.516429)"
2019,Septiembre,Panamá,591,734,618,,1352,"(10.886611,-74.776708)"
2019,Septiembre,Panamá,591,0,3,,3,"(10.971302,-74.765397)"
2019,Septiembre,Panamá,591,0,1,,1,"(11.360009,-72.129330)"
2019,Septiembre,Panamá,591,3,20,,23,"(12.5744111,-81.703935)"
2019,Septiembre,Panamá,591,94,92,,186,"(12.586067,-81.702563)"
2019,Septiembre,Panamá,591,2421,1991,,4412,"(3.541112,-76.384584)"
2019,Septiembre,Panamá,591,7327,7812,,15139,"(4.697144,-74.140516)"
2019,Septiembre,Panamá,591,463,317,,780,"(4.815061,-75.736532)"
2019,Septiembre,Panamá,591,2439,2252,,4691,"(6.171601,-75.427454)"
2019,Septiembre,Panamá,591,0,1,,1,"(6.228046,-77.404104)"
2019,Septiembre,Panamá,591,6,15,,21,"(7.102626,-77.762647)"
2019,Septiembre,Panamá,591,240,190,,430,"(7.128456,-73.183637)"
2019,Septiembre,Panamá,591,16,55,,71,"(8.635765,-77.346578)"
2019,Septiembre,Paraguay,600,3,2,,5,"(10.445761,-75.516429)"
2019,Septiembre,Paraguay,600,1,3,,4,"(10.886611,-74.776708)"
2019,Septiembre,Paraguay,600,8,20,,28,"(3.541112,-76.384584)"
2019,Septiembre,Paraguay,600,124,227,,351,"(4.697144,-74.140516)"
2019,Septiembre,Paraguay,600,4,4,,8,"(4.815061,-75.736532)"
2019,Septiembre,Paraguay,600,18,33,,51,"(6.171601,-75.427454)"
2019,Septiembre,Perú,604,13,16,,29,"(-0.193180,-74.784874)"
2019,Septiembre,Perú,604,3,11,,14,"(-4.197703,-69.941278)"
2019,Septiembre,Perú,604,110,183,,293,"(-4.223468,-69.945098)"
2019,Septiembre,Perú,604,0,2,,2,"(0.25129,-76.875963)"
2019,Septiembre,Perú,604,57,65,,122,"(0.814836,-77.662532)"
2019,Septiembre,Perú,604,1,0,,1,"(1.813928,-78.763924)"
2019,Septiembre,Perú,604,114,92,,206,"(10.445761,-75.516429)"
2019,Septiembre,Perú,604,21,16,,37,"(10.886611,-74.776708)"
2019,Septiembre,Perú,604,1,0,,1,"(12.586067,-81.702563)"
2019,Septiembre,Perú,604,378,344,,722,"(3.541112,-76.384584)"
2019,Septiembre,Perú,604,5143,5862,,11005,"(4.697144,-74.140516)"
2019,Septiembre,Perú,604,14,9,,23,"(4.815061,-75.736532)"
2019,Septiembre,Perú,604,765,859,,1624,"(6.171601,-75.427454)"
2019,Septiembre,Perú,604,3,6,,9,"(7.128456,-73.183637)"
2019,Septiembre,Polonia,616,2,2,,4,"(10.445761,-75.516429)"
2019,Septiembre,Polonia,616,0,1,,1,"(10.886611,-74.776708)"
2019,Septiembre,Polonia,616,1,2,,3,"(3.541112,-76.384584)"
2019,Septiembre,Polonia,616,37,26,,63,"(4.697144,-74.140516)"
2019,Septiembre,Polonia,616,1,1,,2,"(6.171601,-75.427454)"
2019,Septiembre,Portugal,620,2,1,,3,"(10.445761,-75.516429)"
2019,Septiembre,Portugal,620,2,3,,5,"(10.886611,-74.776708)"
2019,Septiembre,Portugal,620,11,10,,21,"(3.541112,-76.384584)"
2019,Septiembre,Portugal,620,183,204,,387,"(4.697144,-74.140516)"
2019,Septiembre,Portugal,620,26,23,,49,"(6.171601,-75.427454)"
2019,Septiembre,Puerto Rico/Territorio de Estados Unidos,630,7,5,,12,"(10.445761,-75.516429)"
2019,Septiembre,Puerto Rico/Territorio de Estados Unidos,630,8,5,,13,"(10.886611,-74.776708)"
2019,Septiembre,Puerto Rico/Territorio de Estados Unidos,630,15,7,,22,"(3.541112,-76.384584)"
2019,Septiembre,Puerto Rico/Territorio de Estados Unidos,630,406,389,,795,"(4.697144,-74.140516)"
2019,Septiembre,Puerto Rico/Territorio de Estados Unidos,630,5,3,,8,"(4.815061,-75.736532)"
2019,Septiembre,Puerto Rico/Territorio de Estados Unidos,630,22,25,,47,"(6.171601,-75.427454)"
2019,Septiembre,Puerto Rico/Territorio de Estados Unidos,630,2,1,,3,"(7.128456,-73.183637)"
2019,Septiembre,Qatar,634,2,1,,3,"(3.541112,-76.384584)"
2019,Septiembre,Qatar,634,10,9,,19,"(4.697144,-74.140516)"
2019,Septiembre,Qatar,634,0,1,,1,"(4.815061,-75.736532)"
2019,Septiembre,Qatar,634,2,1,,3,"(6.171601,-75.427454)"
2019,Septiembre,Reino Unido de Gran Bretaña e Irlanda del Norte,826,6,3,,9,"(10.445761,-75.516429)"
2019,Septiembre,Reino Unido de Gran Bretaña e Irlanda del Norte,826,0,2,,2,"(10.886611,-74.776708)"
2019,Septiembre,Reino Unido de Gran Bretaña e Irlanda del Norte,826,116,89,,205,"(3.541112,-76.384584)"
2019,Septiembre,Reino Unido de Gran Bretaña e Irlanda del Norte,826,1909,1500,,3409,"(4.697144,-74.140516)"
2019,Septiembre,Reino Unido de Gran Bretaña e Irlanda del Norte,826,14,11,,25,"(4.815061,-75.736532)"
2019,Septiembre,Reino Unido de Gran Bretaña e Irlanda del Norte,826,53,34,,87,"(6.171601,-75.427454)"
2019,Septiembre,Reino Unido de Gran Bretaña e Irlanda del Norte,826,0,1,,1,"(7.128456,-73.183637)"
2019,Septiembre,República CentroÁfricana,140,0,2,,2,"(4.697144,-74.140516)"
2019,Septiembre,Federación de Rusia,643,2,3,,5,"(3.541112,-76.384584)"
2019,Septiembre,Federación de Rusia,643,157,196,,353,"(4.697144,-74.140516)"
2019,Septiembre,Federación de Rusia,643,5,7,,12,"(6.171601,-75.427454)"
2019,Septiembre,República Dominicana,214,9,18,,27,"(10.445761,-75.516429)"
2019,Septiembre,República Dominicana,214,46,39,,85,"(10.886611,-74.776708)"
2019,Septiembre,República Dominicana,214,135,110,,245,"(3.541112,-76.384584)"
2019,Septiembre,República Dominicana,214,3753,3360,,7113,"(4.697144,-74.140516)"
2019,Septiembre,República Dominicana,214,69,48,,117,"(4.815061,-75.736532)"
2019,Septiembre,República Dominicana,214,259,214,,473,"(6.171601,-75.427454)"
2019,Septiembre,República Dominicana,214,147,82,,229,"(7.128456,-73.183637)"
2019,Septiembre,Reunión,638,3,0,,3,"(4.697144,-74.140516)"
2019,Septiembre,Rumania,642,1,1,,2,"(10.886611,-74.776708)"
2019,Septiembre,Rumania,642,2,2,,4,"(3.541112,-76.384584)"
2019,Septiembre,Rumania,642,6,5,,11,"(4.697144,-74.140516)"
2019,Septiembre,Rumania,642,1,1,,2,"(6.171601,-75.427454)"
2019,Septiembre,Rwanda,646,0,1,,1,"(4.697144,-74.140516)"
2019,Septiembre,San  Vicente y las Granadinas,670,0,1,,1,"(10.886611,-74.776708)"
2019,Septiembre,San  Vicente y las Granadinas,670,0,1,,1,"(4.697144,-74.140516)"
2019,Septiembre,Santa Lucia,662,0,1,,1,"(4.697144,-74.140516)"
2019,Septiembre,Santo Tomé y Príncipe,678,0,1,,1,"(4.697144,-74.140516)"
2019,Septiembre,Senegal,686,2,4,,6,"(4.697144,-74.140516)"
2019,Septiembre,Serbia,688,1,4,,5,"(4.697144,-74.140516)"
2019,Septiembre,Serbia,688,0,1,,1,"(6.171601,-75.427454)"
2019,Septiembre,Singapur,702,5,2,,7,"(3.541112,-76.384584)"
2019,Septiembre,Singapur,702,10,11,,21,"(4.697144,-74.140516)"
2019,Septiembre,Singapur,702,3,3,,6,"(6.171601,-75.427454)"
2019,Septiembre,Sri Lanka,144,0,3,,3,"(4.697144,-74.140516)"
2019,Septiembre,Sudáfrica,710,2,1,,3,"(3.541112,-76.384584)"
2019,Septiembre,Sudáfrica,710,18,15,,33,"(4.697144,-74.140516)"
2019,Septiembre,Sudáfrica,710,1,2,,3,"(6.171601,-75.427454)"
2019,Septiembre,Suecia,752,1,2,,3,"(10.445761,-75.516429)"
2019,Septiembre,Suecia,752,1,0,,1,"(10.886611,-74.776708)"
2019,Septiembre,Suecia,752,19,14,,33,"(3.541112,-76.384584)"
2019,Septiembre,Suecia,752,48,57,,105,"(4.697144,-74.140516)"
2019,Septiembre,Suecia,752,9,10,,19,"(6.171601,-75.427454)"
2019,Septiembre,Suiza,756,6,4,,10,"(10.445761,-75.516429)"
2019,Septiembre,Suiza,756,2,1,,3,"(10.886611,-74.776708)"
2019,Septiembre,Suiza,756,29,17,,46,"(3.541112,-76.384584)"
2019,Septiembre,Suiza,756,212,151,,363,"(4.697144,-74.140516)"
2019,Septiembre,Suiza,756,42,22,,64,"(6.171601,-75.427454)"
2019,Septiembre,Surinam,740,0,1,,1,"(10.445761,-75.516429)"
2019,Septiembre,Surinam,740,0,2,,2,"(10.886611,-74.776708)"
2019,Septiembre,Surinam,740,5,4,,9,"(4.697144,-74.140516)"
2019,Septiembre,Surinam,740,2,0,,2,"(6.171601,-75.427454)"
2019,Septiembre,Taiwán,158,1,3,,4,"(4.697144,-74.140516)"
2019,Septiembre,Tailandia,764,28,19,,47,"(4.697144,-74.140516)"
2019,Septiembre,Tailandia,764,5,3,,8,"(6.171601,-75.427454)"
2019,Septiembre,Tanzania,834,1,1,,2,"(4.697144,-74.140516)"
2019,Septiembre,Trinidad y Tobago,780,0,11,,11,"(10.408582,-75.538003)"
2019,Septiembre,Trinidad y Tobago,780,0,3,,3,"(10.445761,-75.516429)"
2019,Septiembre,Trinidad y Tobago,780,6,7,,13,"(10.886611,-74.776708)"
2019,Septiembre,Trinidad y Tobago,780,1,15,,16,"(3.541112,-76.384584)"
2019,Septiembre,Trinidad y Tobago,780,18,28,,46,"(4.697144,-74.140516)"
2019,Septiembre,Trinidad y Tobago,780,0,12,,12,"(4.815061,-75.736532)"
2019,Septiembre,Trinidad y Tobago,780,4,8,,12,"(6.171601,-75.427454)"
2019,Septiembre,Trinidad y Tobago,780,2,3,,5,"(7.128456,-73.183637)"
2019,Septiembre,Turkmenistán,795,4,2,,6,"(4.697144,-74.140516)"
2019,Septiembre,Turquía,792,2,3,,5,"(10.445761,-75.516429)"
2019,Septiembre,Turquía,792,2,1,,3,"(10.886611,-74.776708)"
2019,Septiembre,Turquía,792,20,4,,24,"(3.541112,-76.384584)"
2019,Septiembre,Turquía,792,1780,863,,2643,"(4.697144,-74.140516)"
2019,Septiembre,Turquía,792,52,27,,79,"(6.171601,-75.427454)"
2019,Septiembre,Turquía,792,0,1,,1,"(7.128456,-73.183637)"
2019,Septiembre,Ucrania,804,2,5,,7,"(4.697144,-74.140516)"
2019,Septiembre,Ucrania,804,0,1,,1,"(7.128456,-73.183637)"
2019,Septiembre,Uganda,800,1,2,,3,"(4.697144,-74.140516)"
2019,Septiembre,Uganda,800,1,1,,2,"(6.171601,-75.427454)"
2019,Septiembre,Uruguay,858,4,4,,8,"(10.445761,-75.516429)"
2019,Septiembre,Uruguay,858,5,6,,11,"(10.886611,-74.776708)"
2019,Septiembre,Uruguay,858,18,20,,38,"(3.541112,-76.384584)"
2019,Septiembre,Uruguay,858,102,145,,247,"(4.697144,-74.140516)"
2019,Septiembre,Uruguay,858,0,2,,2,"(4.815061,-75.736532)"
2019,Septiembre,Uruguay,858,21,11,,32,"(6.171601,-75.427454)"
2019,Septiembre,Uruguay,858,1,0,,1,"(7.128456,-73.183637)"
2019,Septiembre,Uzbekistán,860,0,1,,1,"(4.697144,-74.140516)"
2019,Septiembre,Venezuela,862,2,3,,5,"(10.445761,-75.516429)"
2019,Septiembre,Venezuela,862,45,34,,79,"(10.886611,-74.776708)"
2019,Septiembre,Venezuela,862,986,1147,,2133,"(11.360009,-72.129330)"
2019,Septiembre,Venezuela,862,445,306,,751,"(3.541112,-76.384584)"
2019,Septiembre,Venezuela,862,1,4,,5,"(3.866713,-67.927521)"
2019,Septiembre,Venezuela,862,676,695,,1371,"(4.697144,-74.140516)"
2019,Septiembre,Venezuela,862,324,307,,631,"(6.171601,-75.427454)"
2019,Septiembre,Venezuela,862,15,29,,44,"(6.185799,-67.483929)"
2019,Septiembre,Venezuela,862,182,176,,358,"(7.088729,-70.740253)"
2019,Septiembre,Venezuela,862,2,3,,5,"(7.128456,-73.183637)"
2019,Septiembre,Venezuela,862,576,615,,1191,"(7.818934,-72.453226)"
2019,Septiembre,Venezuela,862,0,1,,1,"(7.927209,-72.507910)"
2019,Septiembre,Venezuela,862,62,85,,147,"(8.36068,-72.409396)"
2019,Septiembre,Vietnam,704,1,0,,1,"(3.541112,-76.384584)"
2019,Septiembre,Vietnam,704,3,4,,7,"(4.697144,-74.140516)"
2019,Septiembre,Vietnam,704,0,1,,1,"(6.171601,-75.427454)"
2019,Septiembre,Islas Vírgenes Británicas/Territorio Británico de Ultramar,92,0,1,,1,"(10.408582,-75.538003)"
2019,Septiembre,Islas Vírgenes Británicas/Territorio Británico de Ultramar,92,1,1,,2,"(10.886611,-74.776708)"
2019,Septiembre,Islas Vírgenes Británicas/Territorio Británico de Ultramar,92,1,0,,1,"(4.697144,-74.140516)"
2019,Septiembre,Islas Vírgenes Estadounidenses/Territorio de Estados Unidos,99999,0,2,,2,"(10.445761,-75.516429)"
2019,Septiembre,Islas Vírgenes Estadounidenses/Territorio de Estados Unidos,99999,0,1,,1,"(10.886611,-74.776708)"
2019,Septiembre,Islas Vírgenes Estadounidenses/Territorio de Estados Unidos,99999,0,2,,2,"(4.697144,-74.140516)"
2019,Septiembre,Anguila/Territorio Británico de Ultramar,660,3,0,,3,"(4.697144,-74.140516)"
2019,Septiembre,Anguila/Territorio Británico de Ultramar,660,1,0,,1,"(6.171601,-75.427454)"
2019,Octubre,Afganistán,4,1,2,,3,"(4.697144,-74.140516)"
2019,Octubre,Albania,8,2,1,,3,"(4.697144,-74.140516)"
2019,Octubre,Alemania,276,1,0,,1,"(0.25129,-76.875963)"
2019,Octubre,Alemania,276,10,9,,19,"(10.445761,-75.516429)"
2019,Octubre,Alemania,276,8,6,,14,"(10.886611,-74.776708)"
2019,Octubre,Alemania,276,0,1,,1,"(12.586067,-81.702563)"
2019,Octubre,Alemania,276,33,29,,62,"(3.541112,-76.384584)"
2019,Octubre,Alemania,276,2369,2382,,4751,"(4.697144,-74.140516)"
2019,Octubre,Alemania,276,2,3,,5,"(4.815061,-75.736532)"
2019,Octubre,Alemania,276,90,100,,190,"(6.171601,-75.427454)"
2019,Octubre,Alemania,276,5,1,,6,"(7.102626,-77.762647)"
2019,Octubre,Andorra,20,2,6,,8,"(4.697144,-74.140516)"
2019,Octubre,Angola,24,2,3,,5,"(4.697144,-74.140516)"
2019,Octubre,Antigua y Barbuda,28,1,0,,1,"(11.247723,-74.213989)"
2019,Octubre,Antigua y Barbuda,28,2,2,,4,"(4.697144,-74.140516)"
2019,Octubre,Antigua y Barbuda,28,0,1,,1,"(4.815061,-75.736532)"
2019,Octubre,Antigua y Barbuda,28,0,1,,1,"(7.102626,-77.762647)"
2019,Octubre,Países Bajos,528,226,167,,393,"(10.445761,-75.516429)"
2019,Octubre,Países Bajos,528,25,14,,39,"(10.886611,-74.776708)"
2019,Octubre,Países Bajos,528,0,1,,1,"(11.117806,-74.232622)"
2019,Octubre,Países Bajos,528,64,35,,99,"(3.541112,-76.384584)"
2019,Octubre,Países Bajos,528,1015,933,,1948,"(4.697144,-74.140516)"
2019,Octubre,Países Bajos,528,6,1,,7,"(4.815061,-75.736532)"
2019,Octubre,Países Bajos,528,100,87,,187,"(6.171601,-75.427454)"
2019,Octubre,Países Bajos,528,1,0,,1,"(7.128456,-73.183637)"
2019,Octubre,Arabia Saudita,682,6,31,,37,"(4.697144,-74.140516)"
2019,Octubre,Arabia Saudita,682,1,1,,2,"(6.171601,-75.427454)"
2019,Octubre,Argelia,12,7,7,,14,"(4.697144,-74.140516)"
2019,Octubre,Argentina,32,0,1,,1,"(0.25129,-76.875963)"
2019,Octubre,Argentina,32,7,9,,16,"(0.814836,-77.662532)"
2019,Octubre,Argentina,32,22,15,,37,"(10.445761,-75.516429)"
2019,Octubre,Argentina,32,39,18,,57,"(10.886611,-74.776708)"
2019,Octubre,Argentina,32,147,110,,257,"(3.541112,-76.384584)"
2019,Octubre,Argentina,32,3289,3262,,6551,"(4.697144,-74.140516)"
2019,Octubre,Argentina,32,45,30,,75,"(4.815061,-75.736532)"
2019,Octubre,Argentina,32,232,175,,407,"(6.171601,-75.427454)"
2019,Octubre,Argentina,32,8,3,,11,"(7.128456,-73.183637)"
2019,Octubre,República de Armenia,51,1,3,,4,"(4.697144,-74.140516)"
2019,Octubre,Aruba,533,2660,1810,,4470,"(10.408582,-75.538003)"
2019,Octubre,Aruba,533,6,3,,9,"(10.445761,-75.516429)"
2019,Octubre,Aruba,533,18,22,,40,"(10.886611,-74.776708)"
2019,Octubre,Aruba,533,40,49,,89,"(11.528919,-72.919681)"
2019,Octubre,Aruba,533,25,27,,52,"(3.541112,-76.384584)"
2019,Octubre,Aruba,533,1433,1119,,2552,"(4.697144,-74.140516)"
2019,Octubre,Aruba,533,24,13,,37,"(4.815061,-75.736532)"
2019,Octubre,Aruba,533,2,2,,4,"(6.17134,-75.427194)"
2019,Octubre,Aruba,533,47,46,,93,"(6.171601,-75.427454)"
2019,Octubre,Aruba,533,19,44,,63,"(7.128456,-73.183637)"
2019,Octubre,Aruba,533,0,2,,2,"(8.066966,-76.735404)"
2019,Octubre,Australia,36,1,3,,4,"(10.886611,-74.776708)"
2019,Octubre,Australia,36,1,0,,1,"(12.586067,-81.702563)"
2019,Octubre,Australia,36,8,4,,12,"(3.541112,-76.384584)"
2019,Octubre,Australia,36,446,337,,783,"(4.697144,-74.140516)"
2019,Octubre,Australia,36,22,18,,40,"(6.171601,-75.427454)"
2019,Octubre,Austria,40,0,1,,1,"(10.445761,-75.516429)"
2019,Octubre,Austria,40,2,2,,4,"(3.541112,-76.384584)"
2019,Octubre,Austria,40,38,22,,60,"(4.697144,-74.140516)"
2019,Octubre,Austria,40,7,11,,18,"(6.171601,-75.427454)"
2019,Octubre,Austria,40,0,1,,1,"(7.128456,-73.183637)"
2019,Octubre,Bahamas,44,0,1,,1,"(10.408582,-75.538003)"
2019,Octubre,Bahamas,44,0,2,,2,"(10.445761,-75.516429)"
2019,Octubre,Bahamas,44,3,5,,8,"(10.886611,-74.776708)"
2019,Octubre,Bahamas,44,4,4,,8,"(3.541112,-76.384584)"
2019,Octubre,Bahamas,44,29,29,,58,"(4.697144,-74.140516)"
2019,Octubre,Bahamas,44,7,2,,9,"(4.815061,-75.736532)"
2019,Octubre,Bahamas,44,17,22,,39,"(6.171601,-75.427454)"
2019,Octubre,Bahréin,48,1,0,,1,"(10.886611,-74.776708)"
2019,Octubre,Bahréin,48,1,0,,1,"(3.541112,-76.384584)"
2019,Octubre,Bahréin,48,2,3,,5,"(4.697144,-74.140516)"
2019,Octubre,Barbados,52,4,2,,6,"(10.445761,-75.516429)"
2019,Octubre,Barbados,52,3,0,,3,"(10.886611,-74.776708)"
2019,Octubre,Barbados,52,14,1,,15,"(12.586067,-81.702563)"
2019,Octubre,Barbados,52,1,1,,2,"(3.541112,-76.384584)"
2019,Octubre,Barbados,52,5,3,,8,"(4.697144,-74.140516)"
2019,Octubre,Barbados,52,2,2,,4,"(4.815061,-75.736532)"
2019,Octubre,Barbados,52,2,1,,3,"(6.171601,-75.427454)"
2019,Octubre,República de Belarús,112,1,0,,1,"(11.360009,-72.129330)"
2019,Octubre,República de Belarús,112,1,4,,5,"(4.697144,-74.140516)"
2019,Octubre,Bélgica,56,1,0,,1,"(10.445761,-75.516429)"
2019,Octubre,Bélgica,56,7,1,,8,"(10.886611,-74.776708)"
2019,Octubre,Bélgica,56,11,7,,18,"(3.541112,-76.384584)"
2019,Octubre,Bélgica,56,96,76,,172,"(4.697144,-74.140516)"
2019,Octubre,Bélgica,56,36,24,,60,"(6.171601,-75.427454)"
2019,Octubre,Belice,84,0,1,,1,"(10.886611,-74.776708)"
2019,Octubre,Belice,84,2,1,,3,"(3.541112,-76.384584)"
2019,Octubre,Belice,84,11,16,,27,"(4.697144,-74.140516)"
2019,Octubre,Belice,84,0,2,,2,"(4.815061,-75.736532)"
2019,Octubre,Belice,84,0,4,,4,"(6.171601,-75.427454)"
2019,Octubre,Benín,204,2,0,,2,"(4.697144,-74.140516)"
2019,Octubre,Bermudas/Territorio Británico de Ultramar,60,1,0,,1,"(3.541112,-76.384584)"
2019,Octubre,Bermudas/Territorio Británico de Ultramar,60,2,0,,2,"(4.697144,-74.140516)"
2019,Octubre,Bolivia,68,1,3,,4,"(0.814836,-77.662532)"
2019,Octubre,Bolivia,68,0,2,,2,"(10.445761,-75.516429)"
2019,Octubre,Bolivia,68,19,34,,53,"(3.541112,-76.384584)"
2019,Octubre,Bolivia,68,309,472,,781,"(4.697144,-74.140516)"
2019,Octubre,Bolivia,68,3,9,,12,"(4.815061,-75.736532)"
2019,Octubre,Bolivia,68,26,53,,79,"(6.171601,-75.427454)"
2019,Octubre,Bolivia,68,1,0,,1,"(7.128456,-73.183637)"
2019,Octubre,Bosnia y Herzegovina,70,1,0,,1,"(3.541112,-76.384584)"
2019,Octubre,Bosnia y Herzegovina,70,2,0,,2,"(4.697144,-74.140516)"
2019,Octubre,Bosnia y Herzegovina,70,0,1,,1,"(6.171601,-75.427454)"
2019,Octubre,Brasil,76,100,205,,305,"(-4.197703,-69.941278)"
2019,Octubre,Brasil,76,17,29,,46,"(-4.223468,-69.945098)"
2019,Octubre,Brasil,76,0,3,,3,"(0.814836,-77.662532)"
2019,Octubre,Brasil,76,12,6,,18,"(10.445761,-75.516429)"
2019,Octubre,Brasil,76,11,13,,24,"(10.886611,-74.776708)"
2019,Octubre,Brasil,76,86,106,,192,"(3.541112,-76.384584)"
